Date & time,Operational demand (original),Operational demand (adjusted),Hydropower,Biomass,Solar photovoltaics,Wind,eventWind,PHES-power,Energy deficit,Energy spillage,PHES-Charge,PHES-Storage,eventDeficit,eventStorage,eventPHES-power,eventPHES-Charge,eventSpillage,FNQ-QLD,NSW-QLD,NSW-SA,NSW-VIC,NT-SA,SA-WA,TAS-VIC,eventH&B
Tue -20 Jun 2028 10:00,50377.0,50377.0,1000.0,0.0,194202.0,9.0,0.0,0.0,0.0,-58336.0,-86499.0,844718.0,0.0,844718.0,0.0,-86499.0,-58336.0,0.0,23984.0,-96048.0,31001.0,0.0,0.0,-1836.0,1000.0
Tue -20 Jun 2028 10:30,48215.0,48215.0,1000.0,0.0,193044.0,10.0,0.0,0.0,0.0,-59340.0,-86499.0,879317.0,0.0,879317.0,0.0,-86499.0,-59340.0,0.0,23146.0,-94235.0,30826.0,0.0,0.0,-1726.0,1000.0
Tue -20 Jun 2028 11:00,48390.0,48390.0,1000.0,0.0,193044.0,10.0,0.0,0.0,0.0,-59165.0,-86499.0,913917.0,0.0,913917.0,0.0,-86499.0,-59165.0,0.0,23251.0,-94524.0,30944.0,0.0,0.0,-1719.0,1000.0
Tue -20 Jun 2028 11:30,47082.0,47082.0,1000.0,0.0,187546.0,10.0,0.0,0.0,0.0,-54975.0,-86499.0,948516.0,0.0,948516.0,0.0,-86499.0,-54975.0,0.0,23339.0,-93481.0,30305.0,0.0,0.0,-1657.0,1000.0
Tue -20 Jun 2028 12:00,47648.0,47648.0,1000.0,0.0,187546.0,10.0,0.0,0.0,0.0,-54410.0,-86499.0,983116.0,0.0,983116.0,0.0,-86499.0,-54410.0,0.0,23448.0,-93804.0,30230.0,0.0,0.0,-1672.0,1000.0
Tue -20 Jun 2028 12:30,46866.0,46866.0,1000.0,0.0,171711.0,11.0,0.0,0.0,0.0,-39357.0,-86499.0,1017715.0,0.0,1017715.0,0.0,-86499.0,-39357.0,0.0,23831.0,-90182.0,26471.0,0.0,0.0,-1620.0,1000.0
Tue -20 Jun 2028 13:00,47153.0,47153.0,1000.0,0.0,171711.0,11.0,0.0,0.0,0.0,-39070.0,-86499.0,1052314.0,0.0,1052314.0,0.0,-86499.0,-39070.0,0.0,23924.0,-90404.0,26369.0,0.0,0.0,-1541.0,1000.0
Tue -20 Jun 2028 13:30,46835.0,46835.0,1000.0,0.0,137691.0,11.0,0.0,0.0,0.0,-5368.0,-86499.0,1086914.0,0.0,1086914.0,0.0,-86499.0,-5368.0,0.0,24738.0,-78453.0,13753.0,0.0,0.0,-1598.0,1000.0
Tue -20 Jun 2028 14:00,49603.0,49603.0,1000.0,0.0,137691.0,10.0,0.0,0.0,0.0,-8225.0,-80872.0,1119263.0,0.0,1119263.0,0.0,-80872.0,-8225.0,0.0,24629.0,-79142.0,14942.0,0.0,0.0,-1648.0,1000.0
Tue -20 Jun 2028 14:30,51256.0,51256.0,1000.0,0.0,100682.0,9.0,0.0,0.0,0.0,-50435.0,-0.0,1119263.0,0.0,1119263.0,0.0,-0.0,-50435.0,0.0,14867.0,-61199.0,28691.0,0.0,0.0,-1018.0,7781.0
Tue -20 Jun 2028 15:00,54565.0,54565.0,1000.0,0.0,100682.0,9.0,0.0,0.0,0.0,-47126.0,-0.0,1119263.0,0.0,1119263.0,0.0,-0.0,-47126.0,0.0,15404.0,-61742.0,27373.0,0.0,0.0,-1112.0,7781.0
Tue -20 Jun 2028 15:30,56417.0,56417.0,7173.0,609.0,6836.0,9.0,0.0,41791.0,0.0,0.0,0.0,1098367.0,0.0,1098367.0,41791.0,-0.0,-0.0,0.0,6642.0,-12948.0,741.0,0.0,0.0,512.0,7781.0
Tue -20 Jun 2028 16:00,58665.0,58665.0,7173.0,609.0,6836.0,9.0,0.0,44039.0,0.0,0.0,0.0,1076348.0,0.0,1076348.0,44039.0,-0.0,-0.0,0.0,6683.0,-13271.0,777.0,0.0,0.0,449.0,7781.0
Tue -20 Jun 2028 16:30,59208.0,59208.0,7173.0,609.0,0.0,9.0,0.0,51418.0,0.0,0.0,0.0,1050639.0,0.0,1050639.0,51418.0,-0.0,-0.0,0.0,5528.0,-8252.0,-1304.0,0.0,0.0,451.0,7781.0
Tue -20 Jun 2028 17:00,62385.0,62385.0,7173.0,609.0,0.0,9.0,0.0,54595.0,0.0,0.0,0.0,1023341.0,0.0,1023341.0,54595.0,-0.0,-0.0,0.0,5733.0,-8969.0,-1154.0,0.0,0.0,309.0,7781.0
Tue -20 Jun 2028 17:30,63154.0,63154.0,7173.0,609.0,0.0,9.0,0.0,55364.0,0.0,0.0,0.0,995659.0,0.0,995659.0,55364.0,-0.0,-0.0,0.0,5777.0,-8881.0,-1381.0,0.0,0.0,278.0,7781.0
Tue -20 Jun 2028 18:00,61148.0,61148.0,7173.0,609.0,0.0,9.0,0.0,53357.0,0.0,0.0,0.0,968981.0,0.0,968981.0,53357.0,-0.0,-0.0,0.0,5596.0,-8309.0,-1506.0,0.0,0.0,297.0,7781.0
Tue -20 Jun 2028 18:30,56944.0,56944.0,7173.0,609.0,0.0,9.0,0.0,49153.0,0.0,0.0,0.0,944404.0,0.0,944404.0,49153.0,-0.0,-0.0,0.0,5252.0,-7489.0,-1645.0,0.0,0.0,369.0,7781.0
Tue -20 Jun 2028 19:00,53429.0,53429.0,7173.0,609.0,0.0,9.0,0.0,45638.0,0.0,0.0,0.0,921585.0,0.0,921585.0,45638.0,-0.0,-0.0,0.0,4955.0,-6981.0,-1411.0,0.0,0.0,454.0,7781.0
Tue -20 Jun 2028 19:30,49900.0,49900.0,7173.0,609.0,0.0,9.0,0.0,42110.0,0.0,0.0,0.0,900530.0,0.0,900530.0,42110.0,-0.0,-0.0,0.0,4663.0,-6438.0,-1375.0,0.0,0.0,511.0,7781.0
Tue -20 Jun 2028 20:00,47357.0,47357.0,7173.0,609.0,0.0,9.0,0.0,39566.0,0.0,0.0,0.0,880747.0,0.0,880747.0,39566.0,-0.0,-0.0,0.0,4536.0,-6115.0,-1276.0,0.0,0.0,552.0,7781.0
Tue -20 Jun 2028 20:30,46121.0,46121.0,7173.0,609.0,0.0,9.0,0.0,38331.0,0.0,0.0,0.0,861582.0,0.0,861582.0,38331.0,-0.0,-0.0,0.0,4474.0,-6055.0,-1099.0,0.0,0.0,583.0,7781.0
Tue -20 Jun 2028 21:00,44558.0,44558.0,7173.0,609.0,0.0,9.0,0.0,36767.0,0.0,0.0,0.0,843198.0,0.0,843198.0,36767.0,-0.0,-0.0,0.0,4353.0,-5779.0,-1004.0,0.0,0.0,624.0,7781.0
Tue -20 Jun 2028 21:30,42967.0,42967.0,7173.0,609.0,0.0,10.0,0.0,35176.0,0.0,0.0,0.0,825611.0,0.0,825611.0,35176.0,-0.0,-0.0,0.0,4291.0,-5549.0,-993.0,0.0,0.0,673.0,7781.0
Tue -20 Jun 2028 22:00,41540.0,41540.0,7173.0,609.0,0.0,10.0,0.0,33749.0,0.0,0.0,0.0,808736.0,0.0,808736.0,33749.0,-0.0,-0.0,0.0,4061.0,-5355.0,-882.0,0.0,0.0,735.0,7781.0
Tue -20 Jun 2028 22:30,39771.0,39771.0,7173.0,609.0,0.0,11.0,0.0,31979.0,0.0,0.0,0.0,792747.0,0.0,792747.0,31979.0,-0.0,-0.0,0.0,3976.0,-5091.0,-861.0,0.0,0.0,795.0,7781.0
Tue -20 Jun 2028 23:00,38867.0,38867.0,7173.0,609.0,0.0,11.0,0.0,31075.0,0.0,0.0,0.0,777209.0,0.0,777209.0,31075.0,-0.0,-0.0,0.0,3805.0,-5038.0,-613.0,0.0,0.0,829.0,7781.0
Tue -20 Jun 2028 23:30,39637.0,39637.0,7173.0,609.0,0.0,11.0,0.0,31845.0,0.0,0.0,0.0,761287.0,0.0,761287.0,31845.0,-0.0,-0.0,0.0,3804.0,-4741.0,-778.0,0.0,0.0,876.0,7781.0
Wed -21 Jun 2028 00:00,35722.0,35722.0,7173.0,609.0,0.0,9.0,0.0,27932.0,0.0,0.0,0.0,747321.0,0.0,747321.0,27932.0,-0.0,-0.0,0.0,3615.0,-4165.0,-752.0,0.0,0.0,954.0,7781.0
Wed -21 Jun 2028 00:30,34670.0,34670.0,7173.0,609.0,0.0,9.0,0.0,26879.0,0.0,0.0,0.0,733882.0,0.0,733882.0,26879.0,-0.0,-0.0,0.0,3556.0,-4086.0,-748.0,0.0,0.0,973.0,7781.0
Wed -21 Jun 2028 01:00,33708.0,33708.0,7173.0,609.0,0.0,9.0,0.0,25918.0,0.0,0.0,0.0,720923.0,0.0,720923.0,25918.0,-0.0,-0.0,0.0,3487.0,-3982.0,-768.0,0.0,0.0,975.0,7781.0
Wed -21 Jun 2028 01:30,33099.0,33099.0,7173.0,609.0,0.0,9.0,0.0,25309.0,0.0,0.0,0.0,708269.0,0.0,708269.0,25309.0,-0.0,-0.0,0.0,3445.0,-3933.0,-745.0,0.0,0.0,972.0,7781.0
Wed -21 Jun 2028 02:00,32364.0,32364.0,7173.0,609.0,0.0,9.0,0.0,24574.0,0.0,0.0,0.0,695982.0,0.0,695982.0,24574.0,-0.0,-0.0,0.0,3484.0,-3814.0,-739.0,0.0,0.0,965.0,7781.0
Wed -21 Jun 2028 02:30,31740.0,31740.0,7173.0,609.0,0.0,9.0,0.0,23950.0,0.0,0.0,0.0,684007.0,0.0,684007.0,23950.0,-0.0,-0.0,0.0,3514.0,-3716.0,-734.0,0.0,0.0,958.0,7781.0
Wed -21 Jun 2028 03:00,31542.0,31542.0,7173.0,609.0,0.0,9.0,0.0,23752.0,0.0,0.0,0.0,672131.0,0.0,672131.0,23752.0,-0.0,-0.0,0.0,3567.0,-3718.0,-693.0,0.0,0.0,951.0,7781.0
Wed -21 Jun 2028 03:30,31459.0,31459.0,7173.0,609.0,0.0,9.0,0.0,23669.0,0.0,0.0,0.0,660296.0,0.0,660296.0,23669.0,-0.0,-0.0,0.0,3639.0,-3698.0,-707.0,0.0,0.0,947.0,7781.0
Wed -21 Jun 2028 04:00,31945.0,31945.0,7173.0,609.0,0.0,9.0,0.0,24155.0,0.0,0.0,0.0,648219.0,0.0,648219.0,24155.0,-0.0,-0.0,0.0,3743.0,-3831.0,-688.0,0.0,0.0,928.0,7781.0
Wed -21 Jun 2028 04:30,33578.0,33578.0,7173.0,609.0,0.0,9.0,0.0,25788.0,0.0,0.0,0.0,635325.0,0.0,635325.0,25788.0,-0.0,-0.0,0.0,3943.0,-4180.0,-662.0,0.0,0.0,897.0,7781.0
Wed -21 Jun 2028 05:00,35829.0,35829.0,7173.0,609.0,0.0,9.0,0.0,28039.0,0.0,0.0,0.0,621305.0,0.0,621305.0,28039.0,-0.0,-0.0,0.0,4189.0,-4593.0,-685.0,0.0,0.0,847.0,7781.0
Wed -21 Jun 2028 05:30,38068.0,38068.0,7173.0,609.0,0.0,8.0,0.0,30278.0,0.0,0.0,0.0,606166.0,0.0,606166.0,30278.0,-0.0,-0.0,0.0,4447.0,-4996.0,-695.0,0.0,0.0,823.0,7781.0
Wed -21 Jun 2028 06:00,42085.0,42085.0,7173.0,609.0,0.0,8.0,0.0,34296.0,0.0,0.0,0.0,589018.0,0.0,589018.0,34296.0,-0.0,-0.0,0.0,4709.0,-5705.0,-648.0,0.0,0.0,720.0,7781.0
Wed -21 Jun 2028 06:30,47048.0,47048.0,7173.0,609.0,64803.0,8.0,0.0,0.0,0.0,0.0,-25544.0,599236.0,0.0,599236.0,0.0,-25544.0,-0.0,0.0,13727.0,-34313.0,324.0,0.0,0.0,13.0,7781.0
Wed -21 Jun 2028 07:00,50981.0,50981.0,7173.0,609.0,64803.0,8.0,0.0,0.0,0.0,0.0,-21611.0,607880.0,0.0,607880.0,0.0,-21611.0,-0.0,0.0,13844.0,-34881.0,495.0,0.0,0.0,-135.0,7781.0
Wed -21 Jun 2028 07:30,55536.0,55536.0,7173.0,609.0,131852.0,8.0,0.0,0.0,0.0,0.0,-84105.0,641523.0,0.0,641523.0,0.0,-84105.0,-0.0,0.0,21361.0,-70137.0,9159.0,0.0,0.0,-806.0,7781.0
Wed -21 Jun 2028 08:00,57226.0,57226.0,7173.0,609.0,131852.0,8.0,0.0,0.0,0.0,0.0,-82415.0,674489.0,0.0,674489.0,0.0,-82415.0,-0.0,0.0,21233.0,-70127.0,9163.0,0.0,0.0,-807.0,7781.0
Wed -21 Jun 2028 08:30,56242.0,56242.0,1000.0,0.0,163589.0,8.0,0.0,0.0,0.0,-21856.0,-86499.0,709088.0,0.0,709088.0,0.0,-86499.0,-21856.0,0.0,19736.0,-82836.0,20215.0,0.0,0.0,-2090.0,1000.0
Wed -21 Jun 2028 09:00,50329.0,50329.0,1000.0,0.0,163589.0,8.0,0.0,0.0,0.0,-27769.0,-86499.0,743688.0,0.0,743688.0,0.0,-86499.0,-27769.0,0.0,19374.0,-80675.0,20322.0,0.0,0.0,-1825.0,1000.0
Wed -21 Jun 2028 09:30,46856.0,46856.0,1000.0,0.0,186738.0,8.0,0.0,0.0,0.0,-54391.0,-86499.0,778287.0,0.0,778287.0,0.0,-86499.0,-54391.0,0.0,20327.0,-89991.0,29889.0,0.0,0.0,-1721.0,1000.0
Wed -21 Jun 2028 10:00,44767.0,44767.0,1000.0,0.0,186738.0,8.0,0.0,0.0,0.0,-56480.0,-86499.0,812887.0,0.0,812887.0,0.0,-86499.0,-56480.0,0.0,20438.0,-89598.0,30079.0,0.0,0.0,-1621.0,1000.0
Wed -21 Jun 2028 10:30,42591.0,42591.0,1000.0,0.0,179933.0,9.0,0.0,0.0,0.0,-51852.0,-86499.0,847486.0,0.0,847486.0,0.0,-86499.0,-51852.0,0.0,20765.0,-87620.0,28607.0,0.0,0.0,-1566.0,1000.0
Wed -21 Jun 2028 11:00,42757.0,42757.0,1000.0,0.0,179933.0,9.0,0.0,0.0,0.0,-51686.0,-86499.0,882086.0,0.0,882086.0,0.0,-86499.0,-51686.0,0.0,20850.0,-87890.0,28675.0,0.0,0.0,-1578.0,1000.0
Wed -21 Jun 2028 11:30,41716.0,41716.0,1000.0,0.0,174454.0,9.0,0.0,0.0,0.0,-47247.0,-86499.0,916685.0,0.0,916685.0,0.0,-86499.0,-47247.0,0.0,14446.0,-75874.0,23503.0,0.0,0.0,-1531.0,1000.0
Wed -21 Jun 2028 12:00,42324.0,42324.0,1000.0,0.0,174454.0,9.0,0.0,0.0,0.0,-46640.0,-86499.0,951285.0,0.0,951285.0,0.0,-86499.0,-46640.0,0.0,14581.0,-76217.0,23396.0,0.0,0.0,-1542.0,1000.0
Wed -21 Jun 2028 12:30,41803.0,41803.0,1000.0,0.0,155891.0,8.0,0.0,0.0,0.0,-28598.0,-86499.0,985884.0,0.0,985884.0,0.0,-86499.0,-28598.0,0.0,14462.0,-70607.0,18126.0,0.0,0.0,-1521.0,1000.0
Wed -21 Jun 2028 13:00,42555.0,42555.0,1000.0,0.0,155891.0,8.0,0.0,0.0,0.0,-27846.0,-86499.0,1020484.0,0.0,1020484.0,0.0,-86499.0,-27846.0,0.0,14474.0,-70946.0,18130.0,0.0,0.0,-1540.0,1000.0
Wed -21 Jun 2028 13:30,42540.0,42540.0,1000.0,0.0,137356.0,8.0,0.0,0.0,0.0,-9325.0,-86499.0,1055083.0,0.0,1055083.0,0.0,-86499.0,-9325.0,0.0,18904.0,-70627.0,13358.0,0.0,0.0,-1519.0,1000.0
Wed -21 Jun 2028 14:00,45549.0,45549.0,1000.0,0.0,137356.0,11.0,0.0,0.0,0.0,-6319.0,-86499.0,1089683.0,0.0,1089683.0,0.0,-86499.0,-6319.0,0.0,19404.0,-71983.0,13014.0,0.0,0.0,-1608.0,1000.0
Wed -21 Jun 2028 14:30,47371.0,47371.0,7173.0,609.0,101265.0,11.0,0.0,0.0,0.0,0.0,-61686.0,1114357.0,0.0,1114357.0,0.0,-61686.0,-0.0,0.0,16383.0,-54473.0,7349.0,0.0,0.0,-129.0,7781.0
Wed -21 Jun 2028 15:00,50734.0,50734.0,1000.0,0.0,101265.0,11.0,0.0,0.0,0.0,-39277.0,-12264.0,1119263.0,0.0,1119263.0,0.0,-12264.0,-39277.0,0.0,14150.0,-50048.0,15132.0,0.0,0.0,-1087.0,7781.0
Wed -21 Jun 2028 15:30,52899.0,52899.0,7173.0,609.0,2529.0,10.0,0.0,42578.0,0.0,0.0,0.0,1097973.0,0.0,1097973.0,42578.0,-0.0,-0.0,0.0,5761.0,-8749.0,-687.0,0.0,0.0,621.0,7781.0
Wed -21 Jun 2028 16:00,54826.0,54826.0,7173.0,609.0,2529.0,10.0,0.0,44505.0,0.0,0.0,0.0,1075721.0,0.0,1075721.0,44505.0,-0.0,-0.0,0.0,5835.0,-9026.0,-623.0,0.0,0.0,545.0,7781.0
Wed -21 Jun 2028 16:30,55228.0,55228.0,7173.0,609.0,0.0,10.0,0.0,47437.0,0.0,0.0,0.0,1052003.0,0.0,1052003.0,47437.0,-0.0,-0.0,0.0,5414.0,-7359.0,-1231.0,0.0,0.0,517.0,7781.0
Wed -21 Jun 2028 17:00,57731.0,57731.0,7173.0,609.0,0.0,10.0,0.0,49940.0,0.0,0.0,0.0,1027033.0,0.0,1027033.0,49940.0,-0.0,-0.0,0.0,5546.0,-7944.0,-1016.0,0.0,0.0,392.0,7781.0
Wed -21 Jun 2028 17:30,58001.0,58001.0,7173.0,609.0,0.0,10.0,0.0,50210.0,0.0,0.0,0.0,1001928.0,0.0,1001928.0,50210.0,-0.0,-0.0,0.0,5558.0,-7953.0,-1155.0,0.0,0.0,378.0,7781.0
Wed -21 Jun 2028 18:00,55741.0,55741.0,7173.0,609.0,0.0,10.0,0.0,47950.0,0.0,0.0,0.0,977953.0,0.0,977953.0,47950.0,-0.0,-0.0,0.0,5401.0,-7361.0,-1340.0,0.0,0.0,418.0,7781.0
Wed -21 Jun 2028 18:30,51989.0,51989.0,7173.0,609.0,0.0,10.0,0.0,44198.0,0.0,0.0,0.0,955854.0,0.0,955854.0,44198.0,-0.0,-0.0,0.0,5101.0,-6473.0,-1542.0,0.0,0.0,493.0,7781.0
Wed -21 Jun 2028 19:00,48396.0,48396.0,7173.0,609.0,0.0,10.0,0.0,40605.0,0.0,0.0,0.0,935551.0,0.0,935551.0,40605.0,-0.0,-0.0,0.0,4962.0,-5944.0,-1623.0,0.0,0.0,561.0,7781.0
Wed -21 Jun 2028 19:30,45203.0,45203.0,7173.0,609.0,0.0,10.0,0.0,37412.0,0.0,0.0,0.0,916846.0,0.0,916846.0,37412.0,-0.0,-0.0,0.0,4827.0,-5468.0,-1675.0,0.0,0.0,620.0,7781.0
Wed -21 Jun 2028 20:00,42673.0,42673.0,7173.0,609.0,0.0,10.0,0.0,34882.0,0.0,0.0,0.0,899405.0,0.0,899405.0,34882.0,-0.0,-0.0,0.0,4774.0,-5121.0,-1751.0,0.0,0.0,658.0,7781.0
Wed -21 Jun 2028 20:30,41362.0,41362.0,7173.0,609.0,0.0,10.0,0.0,33570.0,0.0,0.0,0.0,882620.0,0.0,882620.0,33570.0,-0.0,-0.0,0.0,4672.0,-4998.0,-1713.0,0.0,0.0,689.0,7781.0
Wed -21 Jun 2028 21:00,39707.0,39707.0,7173.0,609.0,0.0,10.0,0.0,31915.0,0.0,0.0,0.0,866662.0,0.0,866662.0,31915.0,-0.0,-0.0,0.0,4603.0,-4708.0,-1776.0,0.0,0.0,707.0,7781.0
Wed -21 Jun 2028 21:30,38234.0,38234.0,7173.0,609.0,0.0,10.0,0.0,30442.0,0.0,0.0,0.0,851441.0,0.0,851441.0,30442.0,-0.0,-0.0,0.0,4492.0,-4485.0,-1760.0,0.0,0.0,755.0,7781.0
Wed -21 Jun 2028 22:00,36639.0,36639.0,7173.0,609.0,0.0,10.0,0.0,28847.0,0.0,0.0,0.0,837017.0,0.0,837017.0,28847.0,-0.0,-0.0,0.0,4306.0,-4204.0,-1892.0,0.0,0.0,816.0,7781.0
Wed -21 Jun 2028 22:30,35057.0,35057.0,7173.0,609.0,0.0,10.0,0.0,27266.0,0.0,0.0,0.0,823385.0,0.0,823385.0,27266.0,-0.0,-0.0,0.0,4170.0,-3969.0,-1883.0,0.0,0.0,918.0,7781.0
Wed -21 Jun 2028 23:00,34232.0,34232.0,7173.0,609.0,0.0,10.0,0.0,26441.0,0.0,0.0,0.0,810164.0,0.0,810164.0,26441.0,-0.0,-0.0,0.0,4029.0,-3919.0,-1665.0,0.0,0.0,981.0,7781.0
Wed -21 Jun 2028 23:30,34860.0,34860.0,7173.0,609.0,0.0,9.0,0.0,27069.0,0.0,0.0,0.0,796630.0,0.0,796630.0,27069.0,-0.0,-0.0,0.0,4100.0,-3825.0,-1783.0,0.0,0.0,1020.0,7781.0
Thu -22 Jun 2028 00:00,34267.0,34267.0,7173.0,609.0,0.0,9.0,0.0,26476.0,0.0,0.0,0.0,783392.0,0.0,783392.0,26476.0,-0.0,-0.0,0.0,4575.0,-3890.0,-2106.0,0.0,0.0,1061.0,7781.0
Thu -22 Jun 2028 00:30,33354.0,33354.0,7173.0,609.0,0.0,9.0,0.0,25564.0,0.0,0.0,0.0,770610.0,0.0,770610.0,25564.0,-0.0,-0.0,0.0,4490.0,-3720.0,-2151.0,0.0,0.0,1089.0,7781.0
Thu -22 Jun 2028 01:00,32286.0,32286.0,7173.0,609.0,0.0,9.0,0.0,24495.0,0.0,0.0,0.0,758362.0,0.0,758362.0,24495.0,-0.0,-0.0,0.0,4392.0,-3614.0,-2181.0,0.0,0.0,1100.0,7781.0
Thu -22 Jun 2028 01:30,31594.0,31594.0,7173.0,609.0,0.0,9.0,0.0,23804.0,0.0,0.0,0.0,746460.0,0.0,746460.0,23804.0,-0.0,-0.0,0.0,4345.0,-3578.0,-2157.0,0.0,0.0,1105.0,7781.0
Thu -22 Jun 2028 02:00,30934.0,30934.0,7173.0,609.0,0.0,9.0,0.0,23143.0,0.0,0.0,0.0,734888.0,0.0,734888.0,23143.0,-0.0,-0.0,0.0,4346.0,-3488.0,-2109.0,0.0,0.0,1082.0,7781.0
Thu -22 Jun 2028 02:30,30446.0,30446.0,7173.0,609.0,0.0,9.0,0.0,22655.0,0.0,0.0,0.0,723561.0,0.0,723561.0,22655.0,-0.0,-0.0,0.0,4385.0,-3433.0,-2053.0,0.0,0.0,1035.0,7781.0
Thu -22 Jun 2028 03:00,30368.0,30368.0,7173.0,609.0,0.0,9.0,0.0,22578.0,0.0,0.0,0.0,712272.0,0.0,712272.0,22578.0,-0.0,-0.0,0.0,4412.0,-3453.0,-1997.0,0.0,0.0,1021.0,7781.0
Thu -22 Jun 2028 03:30,30264.0,30264.0,7173.0,609.0,0.0,8.0,0.0,22474.0,0.0,0.0,0.0,701035.0,0.0,701035.0,22474.0,-0.0,-0.0,0.0,4447.0,-3434.0,-1975.0,0.0,0.0,1017.0,7781.0
Thu -22 Jun 2028 04:00,30771.0,30771.0,7173.0,609.0,0.0,8.0,0.0,22981.0,0.0,0.0,0.0,689544.0,0.0,689544.0,22981.0,-0.0,-0.0,0.0,4577.0,-3572.0,-2025.0,0.0,0.0,1097.0,7781.0
Thu -22 Jun 2028 04:30,32417.0,32417.0,7173.0,609.0,0.0,8.0,0.0,24627.0,0.0,0.0,0.0,677230.0,0.0,677230.0,24627.0,-0.0,-0.0,0.0,4802.0,-3914.0,-2036.0,0.0,0.0,1081.0,7781.0
Thu -22 Jun 2028 05:00,34826.0,34826.0,7173.0,609.0,0.0,8.0,0.0,27036.0,0.0,0.0,0.0,663712.0,0.0,663712.0,27036.0,-0.0,-0.0,0.0,5048.0,-4365.0,-2036.0,0.0,0.0,995.0,7781.0
Thu -22 Jun 2028 05:30,37240.0,37240.0,7173.0,609.0,0.0,8.0,0.0,29451.0,0.0,0.0,0.0,648987.0,0.0,648987.0,29451.0,-0.0,-0.0,0.0,5376.0,-4829.0,-2050.0,0.0,0.0,902.0,7781.0
Thu -22 Jun 2028 06:00,41483.0,41483.0,7173.0,609.0,0.0,8.0,0.0,33693.0,0.0,0.0,0.0,632141.0,0.0,632141.0,33693.0,-0.0,-0.0,0.0,5762.0,-5587.0,-2087.0,0.0,0.0,793.0,7781.0
Thu -22 Jun 2028 06:30,46514.0,46514.0,7173.0,609.0,110061.0,8.0,0.0,0.0,0.0,0.0,-71337.0,660675.0,0.0,660675.0,0.0,-71337.0,-0.0,0.0,15308.0,-57831.0,9344.0,0.0,0.0,-321.0,7781.0
Thu -22 Jun 2028 07:00,50365.0,50365.0,7173.0,609.0,110061.0,8.0,0.0,0.0,0.0,0.0,-67485.0,687669.0,0.0,687669.0,0.0,-67485.0,-0.0,0.0,15435.0,-58356.0,9475.0,0.0,0.0,-460.0,7781.0
Thu -22 Jun 2028 07:30,54712.0,54712.0,1000.0,0.0,181253.0,7.0,0.0,0.0,0.0,-41050.0,-86499.0,722269.0,0.0,722269.0,0.0,-86499.0,-41050.0,0.0,23631.0,-94863.0,28370.0,0.0,0.0,-2091.0,1000.0
Thu -22 Jun 2028 08:00,56448.0,56448.0,1000.0,0.0,181253.0,7.0,0.0,0.0,0.0,-39314.0,-86499.0,756868.0,0.0,756868.0,0.0,-86499.0,-39314.0,0.0,23437.0,-95112.0,28259.0,0.0,0.0,-2156.0,1000.0
Thu -22 Jun 2028 08:30,55314.0,55314.0,1000.0,0.0,193101.0,7.0,0.0,0.0,0.0,-52295.0,-86499.0,791468.0,0.0,791468.0,0.0,-86499.0,-52295.0,0.0,25544.0,-99483.0,31078.0,0.0,0.0,-2109.0,1000.0
Thu -22 Jun 2028 09:00,49854.0,49854.0,1000.0,0.0,193101.0,7.0,0.0,0.0,0.0,-57755.0,-86499.0,826067.0,0.0,826067.0,0.0,-86499.0,-57755.0,0.0,24696.0,-97229.0,31687.0,0.0,0.0,-1856.0,1000.0
Thu -22 Jun 2028 09:30,46456.0,46456.0,1000.0,0.0,206833.0,7.0,0.0,0.0,0.0,-74885.0,-86499.0,860667.0,0.0,860667.0,0.0,-86499.0,-74885.0,0.0,21156.0,-95236.0,34409.0,0.0,0.0,-1760.0,1000.0
Thu -22 Jun 2028 10:00,44487.0,44487.0,1000.0,0.0,206833.0,7.0,0.0,0.0,0.0,-76853.0,-86499.0,895266.0,0.0,895266.0,0.0,-86499.0,-76847.0,0.0,21288.0,-94782.0,34606.0,0.0,0.0,-1693.0,1000.0
Thu -22 Jun 2028 10:30,42320.0,42320.0,1000.0,0.0,187304.0,7.0,0.0,0.0,0.0,-59492.0,-86499.0,929866.0,0.0,929866.0,0.0,-86499.0,-59485.0,0.0,23412.0,-93497.0,32047.0,0.0,0.0,-1642.0,1000.0
Thu -22 Jun 2028 11:00,42661.0,42661.0,1000.0,0.0,187304.0,7.0,0.0,0.0,0.0,-59151.0,-86499.0,964465.0,0.0,964465.0,0.0,-86499.0,-59144.0,0.0,23519.0,-93808.0,32173.0,0.0,0.0,-1656.0,1000.0
Thu -22 Jun 2028 11:30,41634.0,41634.0,1000.0,0.0,184064.0,7.0,0.0,0.0,0.0,-56938.0,-86499.0,999065.0,0.0,999065.0,0.0,-86499.0,-56931.0,0.0,22941.0,-91095.0,30479.0,0.0,0.0,-1615.0,1000.0
Thu -22 Jun 2028 12:00,42335.0,42335.0,1000.0,0.0,184064.0,7.0,0.0,0.0,0.0,-56237.0,-86499.0,1033664.0,0.0,1033664.0,0.0,-86499.0,-56230.0,0.0,23149.0,-91492.0,30332.0,0.0,0.0,-1598.0,1000.0
Thu -22 Jun 2028 12:30,41824.0,41824.0,1000.0,0.0,172171.0,7.0,0.0,0.0,0.0,-44856.0,-86499.0,1068264.0,0.0,1068264.0,0.0,-86499.0,-44849.0,0.0,22942.0,-88514.0,27810.0,0.0,0.0,-1567.0,1000.0
