Date & time,Operational demand (original),Operational demand (adjusted),Hydropower,Biomass,Solar photovoltaics,Wind,eventPower,PHES-power,Energy deficit,Energy spillage,PHES-Charge,PHES-Storage,eventPowerLoss,eventDeficit,eventStorage,eventPHES-power,eventPHES-Charge,eventSpillage,FNQ-QLD,NSW-QLD,NSW-SA,NSW-VIC,NT-SA,SA-WA,TAS-VIC
Thu -16 Jan 2020 10:30,18296.0,18296.0,2419.0,129.0,26339.0,1278.0,486.0,0.0,0.0,-11869.0,-0.0,541084.0,792.0,0.0,503573.0,0.0,-11077.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 11:00,18861.0,18861.0,2419.0,129.0,26339.0,1278.0,486.0,0.0,0.0,-11304.0,-0.0,541084.0,792.0,0.0,507778.0,0.0,-10513.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 11:30,18695.0,18695.0,2419.0,129.0,23981.0,2006.0,1196.0,0.0,0.0,-9840.0,-0.0,541084.0,810.0,0.0,511390.0,0.0,-9030.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 12:00,18991.0,18991.0,2419.0,129.0,23981.0,2006.0,1196.0,0.0,0.0,-9544.0,-0.0,541084.0,810.0,0.0,514884.0,0.0,-8735.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 12:30,18868.0,18868.0,2419.0,129.0,23081.0,3745.0,3012.0,0.0,0.0,-10506.0,-0.0,541084.0,733.0,0.0,518794.0,0.0,-9773.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 13:00,19845.0,19845.0,2419.0,129.0,23081.0,3745.0,3012.0,0.0,0.0,-9530.0,-0.0,541084.0,733.0,0.0,522312.0,0.0,-8797.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 13:30,20408.0,20408.0,2419.0,129.0,18840.0,3930.0,3005.0,0.0,0.0,-4911.0,-0.0,541084.0,925.0,0.0,523907.0,0.0,-3986.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 14:00,21418.0,21418.0,2419.0,129.0,18840.0,489.0,310.0,0.0,0.0,-459.0,-0.0,541084.0,179.0,0.0,524019.0,0.0,-281.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 14:30,22141.0,22141.0,2419.0,129.0,18297.0,546.0,173.0,749.0,0.0,0.0,-0.0,540709.0,374.0,0.0,523458.0,1123.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 15:00,22518.0,22518.0,2419.0,129.0,18297.0,546.0,173.0,1126.0,0.0,0.0,-0.0,540146.0,374.0,0.0,522708.0,1500.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
